order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,shipping_method,tax_amount,total_amount,payment_method,order_status,delivery_days,review_score,is_gift
61842214,910706,2024-04-13,Sports & Outdoors,Water Bottle,2,248.6,5.0,472.34,0.0,Standard,28.34,500.68,Debit Card,Shipped,,,False
53212762,142347,2025-11-04,Clothing,Yoga Leggings,3,95.47,0.0,286.41,0.0,Standard,23.63,310.04,Credit Card,Delivered,6.0,3.0,False
11013747,981087,2025-01-17,Grocery,Granola Bars (12-pack),2,11.44,0.0,22.88,5.99,Standard,0.92,29.79,Apple Pay,Returned,6.0,,False
35947657,736679,2024-01-28,Beauty,Makeup Brush Set,1,40.43,0.0,40.43,5.99,Standard,1.62,48.04,Debit Card,Processing,,,False
37240484,816060,2024-12-31,Electronics,Laptop Stand,1,266.36,5.0,253.04,0.0,Express,15.81,268.85,PayPal,Processing,,,False
70911311,968744,2025-03-06,Electronics,4K Monitor,2,202.52,0.0,405.04,0.0,Standard,33.42,438.46,PayPal,Delivered,4.0,4.0,False
67401617,211282,2024-11-28,Books,Poetry Collection,2,30.12,0.0,60.24,5.99,Standard,0.0,66.23,Debit Card,Delivered,6.0,,False
75367625,381705,2024-11-04,Clothing,Hoodie,3,91.61,10.0,247.35,0.0,Standard,20.41,267.76,PayPal,Delivered,4.0,3.0,False
54671723,360610,2024-11-17,Grocery,Organic Coffee Beans,2,18.66,5.0,35.45,5.99,Standard,1.03,42.47,Credit Card,Delivered,4.0,,False
50688858,958338,2025-08-19,Electronics,Bluetooth Speaker,2,136.88,0.0,273.76,0.0,Express,17.11,290.87,Credit Card,Shipped,,,True
20413530,912391,2025-02-27,Clothing,Yoga Leggings,3,62.69,0.0,188.07,0.0,Standard,11.75,199.82,Apple Pay,Delivered,5.0,4.0,False
83642120,275133,2024-04-16,Home & Kitchen,Table Lamp,4,90.91,0.0,363.64,0.0,Next-Day,22.73,386.37,Apple Pay,Returned,1.0,,False
10695559,397949,2025-08-16,Clothing,Running Shoes,1,58.81,0.0,58.81,12.99,Express,3.53,75.33,Debit Card,Delivered,2.0,3.0,False
62492541,183571,2024-12-02,Grocery,Protein Powder,2,19.19,0.0,38.38,5.99,Standard,2.3,46.67,PayPal,Delivered,7.0,,False
24888708,106059,2024-07-30,Home & Kitchen,Air Fryer,3,181.62,0.0,544.86,0.0,Next-Day,44.95,589.81,Debit Card,Cancelled,,,False
86184443,911575,2024-09-27,Home & Kitchen,Non-Stick Pan,2,219.81,0.0,439.62,0.0,Standard,17.58,457.2,Credit Card,Processing,,,False
69012827,635222,2024-09-02,Home & Kitchen,Vacuum Cleaner,1,134.03,0.0,134.03,0.0,Standard,8.04,142.07,Credit Card,Cancelled,,,False
87383616,911910,2024-11-17,Electronics,Bluetooth Speaker,1,272.74,0.0,272.74,0.0,,17.73,290.47,Apple Pay,Delivered,7.0,,False
41138062,521111,2025-02-26,Clothing,Denim Jacket,4,116.55,0.0,466.2,0.0,Standard,27.97,494.17,PayPal,Delivered,5.0,2.0,False
66436807,950096,2024-12-09,Beauty,Face Serum,1,132.44,0.0,132.44,0.0,Standard,10.93,143.37,PayPal,Delivered,5.0,,False
50918687,839134,2024-08-04,Books,Biography,1,19.34,25.0,14.5,12.99,Express,0.83,28.32,PayPal,Delivered,2.0,,False
61833375,760624,2024-12-31,Electronics,Wireless Earbuds,1,89.87,0.0,89.87,0.0,Standard,4.27,94.14,PayPal,Delivered,6.0,,False
33392829,936730,2025-11-30,Clothing,Hoodie,2,62.17,5.0,118.12,0.0,Standard,6.61,124.73,Apple Pay,Delivered,4.0,,False
43643911,965004,2025-11-24,Electronics,USB-C Hub,4,57.25,0.0,229.0,0.0,Express,14.31,243.31,Credit Card,Delivered,1.0,3.0,False
58679358,991288,2024-01-15,Clothing,Hoodie,3,42.53,0.0,127.59,0.0,Standard,6.06,133.65,Credit Card,Delivered,4.0,3.0,False
16139863,592307,2024-08-06,Home & Kitchen,Storage Bins,1,184.29,0.0,184.29,0.0,Standard,15.2,199.49,Apple Pay,Delivered,6.0,4.0,False
69234465,512461,2024-11-08,Home & Kitchen,Table Lamp,4,56.4,15.0,191.76,0.0,Express,15.82,207.58,Apple Pay,Returned,3.0,,False
21220074,562945,2025-12-18,Sports & Outdoors,Golf Balls (12-pack),3,203.97,10.0,550.72,0.0,Standard,33.04,583.76,Credit Card,Delivered,5.0,,True
89397283,858722,2025-12-06,Beauty,Moisturizer,1,100.08,5.0,95.08,0.0,Standard,5.94,101.02,Credit Card,Shipped,,,False
90696163,715861,2024-01-04,Clothing,Wool Sweater,1,59.01,0.0,59.01,12.99,Express,3.3,75.3,PayPal,Shipped,,,False
78710073,150555,2025-08-26,Clothing,Running Shoes,1,57.78,0.0,57.78,5.99,Standard,3.32,67.09,Debit Card,Delivered,4.0,,False
19044688,525664,2025-11-12,Electronics,USB-C Hub,2,57.1,0.0,114.2,0.0,,4.57,118.77,PayPal,Processing,,,True
79966518,668093,2024-05-09,Sports & Outdoors,Fishing Rod,2,229.74,15.0,390.56,0.0,Standard,24.41,414.97,PayPal,Delivered,6.0,,False
10945180,276171,2024-06-06,Electronics,Bluetooth Speaker,1,382.4,0.0,382.4,0.0,Express,22.94,405.34,Credit Card,Cancelled,,,False
16815539,847482,2025-11-01,Electronics,Bluetooth Speaker,1,107.15,5.0,101.79,0.0,Express,5.7,107.49,Apple Pay,Delivered,1.0,4.0,False
68571137,614646,2024-08-22,Clothing,Winter Jacket,3,50.97,0.0,152.91,0.0,Standard,9.56,162.47,Credit Card,Delivered,4.0,,False
69250262,510987,2024-11-07,Books,Fiction Novel,3,26.12,10.0,70.52,5.99,Standard,5.82,82.33,PayPal,Delivered,7.0,4.0,False
84202792,991288,2025-06-08,Clothing,Women's Jeans,1,67.21,0.0,67.21,5.99,Standard,3.19,76.39,Debit Card,Delivered,5.0,2.0,False
48062607,968744,2025-09-05,Electronics,4K Monitor,2,271.61,20.0,434.58,0.0,Standard,35.85,470.43,Credit Card,Delivered,8.0,4.0,False
72876969,101688,2025-04-03,Grocery,Protein Powder,1,14.41,0.0,14.41,12.99,Express,0.58,27.98,Credit Card,Cancelled,,,False
68373721,549361,2025-02-02,Home & Kitchen,Vacuum Cleaner,3,165.83,0.0,497.49,0.0,Standard,29.85,527.34,Credit Card,Delivered,6.0,3.0,False
68749491,753483,2025-05-13,Clothing,Women's Jeans,1,61.42,0.0,61.42,22.99,Next-Day,3.99,88.4,Debit Card,Delivered,2.0,,False
20355793,409228,2025-04-15,Clothing,Running Shoes,1,35.84,0.0,35.84,5.99,Standard,1.43,43.26,Credit Card,Processing,,,False
38064733,961935,2024-11-08,Beauty,Nail Polish Set,3,87.69,0.0,263.07,0.0,Standard,15.78,278.85,PayPal,Returned,6.0,,False
36054101,251262,2024-01-26,Home & Kitchen,Vacuum Cleaner,1,221.33,0.0,221.33,0.0,Standard,12.39,233.72,Credit Card,Processing,,,True
30339804,806515,2025-12-10,Beauty,Shampoo & Conditioner Set,1,26.57,0.0,26.57,12.99,Express,1.06,40.62,Debit Card,Delivered,2.0,,False
19223318,360610,2024-08-05,Electronics,Smartphone Case,1,99.88,0.0,99.88,0.0,Express,2.9,102.78,Credit Card,Returned,1.0,,False
19554770,206781,2024-10-26,Beauty,Moisturizer,1,57.29,0.0,57.29,12.99,Express,3.21,73.49,Apple Pay,Returned,1.0,,False
39592251,768390,2025-12-31,Sports & Outdoors,Golf Balls (12-pack),2,116.85,0.0,233.7,0.0,Standard,13.09,246.79,Credit Card,Cancelled,,,False
12373564,280698,2024-05-25,Electronics,USB-C Hub,1,138.57,0.0,138.57,0.0,Next-Day,6.58,145.15,Credit Card,Delivered,2.0,4.0,False
72489168,137895,2024-12-12,Electronics,Wireless Earbuds,2,161.68,15.0,274.86,0.0,Express,10.99,285.85,Credit Card,Delivered,1.0,3.0,False
18264414,481010,2025-10-05,Electronics,Bluetooth Speaker,1,261.69,0.0,261.69,0.0,Standard,23.22,284.91,Apple Pay,Shipped,,,True
91130393,678035,2025-07-10,Toys,Board Game,1,56.28,0.0,56.28,5.99,Standard,3.52,65.79,Credit Card,Delivered,6.0,5.0,False
27178329,919601,2025-10-11,Grocery,Organic Coffee Beans,1,16.54,0.0,16.54,12.99,Express,1.47,31.0,Credit Card,Delivered,1.0,4.0,False
93341377,621129,2024-12-25,Electronics,Smartphone Case,1,197.88,0.0,197.88,0.0,Next-Day,9.4,207.28,Debit Card,Delivered,2.0,,False
86528471,789354,2024-03-12,Clothing,Wool Sweater,2,30.16,0.0,60.32,5.99,Standard,2.87,69.18,Debit Card,Delivered,8.0,,False
95023249,181571,2025-04-14,Books,Cookbook,1,17.99,0.0,17.99,5.99,Standard,1.01,24.99,Credit Card,Cancelled,,,True
37069913,269842,2025-08-15,Books,Children's Picture Book,2,16.32,0.0,32.64,5.99,Standard,1.96,40.59,PayPal,Delivered,3.0,3.0,False
44974309,440795,2025-12-04,Toys,Remote Control Car,1,38.66,20.0,30.93,12.99,Express,1.93,45.85,Debit Card,Processing,,,False
89624077,633917,2025-09-24,Home & Kitchen,Vacuum Cleaner,2,260.18,15.0,442.31,0.0,Standard,36.49,478.8,PayPal,Delivered,6.0,5.0,False
77991730,660209,2024-08-13,Home & Kitchen,Vacuum Cleaner,2,59.54,0.0,119.08,0.0,Express,9.82,128.9,Credit Card,Delivered,2.0,,False
84246986,957642,2024-08-19,Home & Kitchen,Table Lamp,1,123.91,0.0,123.91,0.0,Standard,7.74,131.65,Apple Pay,Delivered,6.0,,False
28386027,958338,2024-03-05,Clothing,Denim Jacket,1,28.26,0.0,28.26,22.99,Next-Day,1.77,53.02,Credit Card,Cancelled,,,False
52939183,262277,2025-01-09,Electronics,Smartwatch,1,139.71,0.0,139.71,0.0,Standard,9.08,148.79,Apple Pay,Delivered,7.0,,False
31166779,594403,2024-11-15,Beauty,Makeup Brush Set,3,26.95,0.0,80.85,0.0,Standard,6.67,87.52,Credit Card,Cancelled,,,False
54437487,866450,2024-07-09,Home & Kitchen,Air Fryer,2,268.78,0.0,537.56,0.0,Standard,33.6,571.16,Credit Card,Delivered,5.0,,False
64298434,262277,2025-08-26,Electronics,Smartwatch,1,292.16,0.0,292.16,0.0,Standard,18.99,311.15,PayPal,Delivered,6.0,,False
28817937,178518,2025-12-27,Home & Kitchen,Coffee Maker,1,138.82,10.0,124.94,0.0,Standard,7.18,132.12,Debit Card,Shipped,,,False
17980816,869221,2025-12-07,Home & Kitchen,Storage Bins,1,77.21,15.0,65.63,12.99,Express,4.27,82.89,PayPal,Delivered,1.0,,False
49251284,192141,2025-03-05,Toys,Building Block Set,1,71.21,10.0,64.09,5.99,Standard,4.01,74.09,Credit Card,Processing,,,False
70086715,150447,2024-12-03,Toys,Board Game,2,12.98,0.0,25.96,5.99,Standard,1.45,33.4,Credit Card,Delivered,2.0,4.0,False
74399961,414522,2024-12-16,Home & Kitchen,Throw Pillow,1,105.26,0.0,105.26,0.0,Standard,6.05,111.31,Credit Card,Delivered,5.0,,False
21396184,867788,2025-08-23,Clothing,Men's T-Shirt,3,75.64,0.0,226.92,0.0,Standard,6.58,233.5,PayPal,Delivered,6.0,4.0,False
22343540,632607,2024-12-14,Electronics,Bluetooth Speaker,1,279.31,5.0,265.34,0.0,Standard,23.55,288.89,Credit Card,Delivered,5.0,,False
57805951,181525,2024-06-24,Electronics,USB-C Hub,1,253.11,0.0,253.11,0.0,Express,15.19,268.3,Apple Pay,Shipped,,,False
21179826,867788,2025-12-25,Beauty,Nail Polish Set,1,61.97,0.0,61.97,12.99,Express,1.8,76.76,PayPal,Delivered,3.0,3.0,False
60224667,440630,2024-07-26,Sports & Outdoors,Dumbbell Set,1,210.14,0.0,210.14,0.0,Standard,12.61,222.75,Credit Card,Delivered,7.0,,False
95980358,951659,2025-11-23,Electronics,Laptop Stand,1,350.01,0.0,350.01,0.0,Standard,21.88,371.89,PayPal,Delivered,6.0,4.0,False
68955929,342503,2024-03-04,Toys,Remote Control Car,2,63.49,10.0,114.28,0.0,Express,5.43,119.71,Credit Card,Delivered,2.0,4.0,False
52913740,280698,2025-11-11,Grocery,Snack Variety Pack,3,48.0,20.0,115.2,0.0,Standard,5.47,120.67,Credit Card,Delivered,5.0,4.0,False
29543964,319615,2025-08-27,Sports & Outdoors,Bicycle Helmet,1,79.34,5.0,75.37,0.0,Standard,4.52,79.89,Credit Card,Delivered,4.0,5.0,True
73778005,919830,2024-11-01,Clothing,Summer Dress,4,55.19,0.0,220.76,0.0,Express,13.8,234.56,Apple Pay,Delivered,2.0,,False
64102362,859253,2024-09-30,Clothing,Denim Jacket,1,110.29,0.0,110.29,0.0,Express,6.89,117.18,Credit Card,Delivered,4.0,,False
54853083,516875,2025-03-13,Books,Mystery Thriller,3,33.62,0.0,100.86,0.0,Standard,8.95,109.81,Apple Pay,Delivered,7.0,3.0,False
92981825,656919,2024-11-02,Electronics,Wireless Earbuds,1,29.74,5.0,28.25,5.99,Standard,1.77,36.01,Credit Card,Delivered,5.0,,False
31908699,165217,2025-03-08,Sports & Outdoors,Golf Balls (12-pack),3,172.11,25.0,387.25,0.0,,22.27,409.52,Gift Card,Delivered,4.0,4.0,False
68005166,262277,2024-06-19,Beauty,Lipstick,3,33.54,0.0,100.62,0.0,Standard,6.54,107.16,Credit Card,Delivered,6.0,,True
75778446,153940,2024-07-10,Electronics,Noise Cancelling Headphones,1,31.17,0.0,31.17,5.99,Standard,1.48,38.64,Debit Card,Delivered,6.0,,False
47579002,957642,2025-11-10,Electronics,4K Monitor,3,121.04,0.0,363.12,0.0,Standard,22.7,385.82,Debit Card,Delivered,4.0,,False
21216785,579703,2025-11-12,Clothing,Winter Jacket,1,43.16,0.0,43.16,5.99,Standard,2.59,51.74,PayPal,Delivered,6.0,,False
48222815,827295,2024-12-19,Beauty,Sunscreen SPF50,2,48.86,0.0,97.72,0.0,Standard,6.11,103.83,Debit Card,Delivered,6.0,4.0,False
66183150,768390,2024-04-10,Sports & Outdoors,Fishing Rod,1,138.29,20.0,110.63,0.0,Standard,6.2,116.83,PayPal,Delivered,4.0,,False
89120488,409624,2025-05-11,Books,Biography,2,14.84,0.0,29.68,5.99,Standard,1.78,37.45,PayPal,Shipped,,,False
70735167,744297,2024-02-24,Beauty,Lipstick,3,56.99,25.0,128.23,0.0,Next-Day,8.01,136.24,Credit Card,Processing,,,False
58566816,715861,2024-07-16,Home & Kitchen,Blender,1,189.47,0.0,189.47,0.0,Standard,10.61,200.08,Debit Card,Delivered,6.0,,False
90509833,312414,2024-01-25,Electronics,USB-C Hub,5,205.66,0.0,1028.3,0.0,Express,91.26,1119.56,PayPal,Cancelled,,,True
96120410,335153,2024-02-08,Clothing,Men's T-Shirt,1,93.89,0.0,93.89,0.0,Next-Day,5.26,99.15,Credit Card,Delivered,1.0,5.0,False
51783111,289311,2025-05-15,Home & Kitchen,Storage Bins,2,118.57,25.0,177.85,0.0,Express,0.0,177.85,Debit Card,Returned,1.0,,True
78292557,968744,2025-12-03,Electronics,Noise Cancelling Headphones,1,207.81,0.0,207.81,0.0,Standard,17.14,224.95,Credit Card,Delivered,6.0,,False
12885745,958338,2025-09-24,Grocery,Olive Oil,3,20.06,0.0,60.18,12.99,Express,3.76,76.93,Credit Card,Delivered,4.0,,False
18863073,565158,2025-09-18,Sports & Outdoors,Dumbbell Set,1,101.75,0.0,101.75,0.0,Express,6.61,108.36,Debit Card,Delivered,2.0,2.0,False
74912041,781209,2024-11-23,Electronics,Wireless Earbuds,1,209.87,0.0,209.87,0.0,Express,9.97,219.84,Credit Card,Delivered,2.0,,False
10130662,313802,2024-06-18,Electronics,Wireless Earbuds,3,81.91,0.0,245.73,0.0,Standard,0.0,245.73,Gift Card,Delivered,5.0,,False
18842081,813261,2025-11-20,Beauty,Body Lotion,3,12.95,0.0,38.85,5.99,Standard,2.33,47.17,Debit Card,Delivered,4.0,4.0,False
66812821,867788,2024-06-30,Toys,Doll House,2,85.75,0.0,171.5,0.0,Express,4.97,176.47,Credit Card,Delivered,2.0,,False
42204919,156042,2024-03-20,Toys,Board Game,3,83.15,0.0,249.45,0.0,Express,15.59,265.04,Credit Card,Delivered,3.0,3.0,False
83647215,486914,2025-11-20,Clothing,Wool Sweater,1,40.79,0.0,40.79,5.99,Standard,2.55,49.33,Credit Card,Delivered,6.0,,False
21165859,896619,2024-12-11,Sports & Outdoors,Water Bottle,2,124.56,5.0,236.66,0.0,Standard,11.24,247.9,Debit Card,Delivered,6.0,5.0,True
95882872,223412,2024-09-10,Home & Kitchen,Non-Stick Pan,1,203.18,0.0,203.18,0.0,Standard,12.7,215.88,PayPal,Delivered,7.0,,False
15820205,760624,2024-04-30,Home & Kitchen,Bed Sheets Set,4,103.37,0.0,413.48,0.0,Standard,19.64,433.12,Credit Card,Delivered,4.0,5.0,False
56372746,356668,2024-03-12,Clothing,Denim Jacket,1,29.76,0.0,29.76,5.99,Standard,1.86,37.61,Debit Card,Delivered,6.0,2.0,False
59841860,816376,2024-03-14,Electronics,Noise Cancelling Headphones,2,90.15,0.0,180.3,0.0,Express,5.23,185.53,Credit Card,Shipped,,,False
69425738,131665,2025-08-04,Toys,Action Figure,1,70.2,0.0,70.2,12.99,Express,4.39,87.58,Credit Card,Delivered,3.0,4.0,False
80801401,176521,2025-06-06,Beauty,Lipstick,1,14.59,0.0,14.59,12.99,Express,0.95,28.53,Credit Card,Delivered,4.0,,False
64928770,381632,2024-05-12,Beauty,Lipstick,3,78.38,0.0,235.14,0.0,Express,13.17,248.31,Apple Pay,Delivered,1.0,4.0,False
31925285,991288,2024-12-27,Books,Children's Picture Book,5,11.52,0.0,57.6,5.99,Standard,2.74,66.33,Gift Card,Processing,,,False
68833606,332762,2025-09-23,Electronics,Portable Charger,1,353.3,0.0,353.3,0.0,Standard,21.2,374.5,Credit Card,Delivered,6.0,,False
87433348,742559,2025-11-04,Books,Biography,1,12.52,0.0,12.52,5.99,Standard,0.78,19.29,Debit Card,Delivered,5.0,3.0,False
21912786,165878,2024-08-10,Beauty,Perfume,2,114.4,5.0,217.36,0.0,Standard,8.69,226.05,PayPal,Delivered,6.0,2.0,False
40550532,385804,2025-12-19,Home & Kitchen,Coffee Maker,1,79.73,0.0,79.73,0.0,Standard,0.0,79.73,PayPal,Delivered,5.0,,False
13113098,547839,2025-08-18,Grocery,Olive Oil,1,39.25,0.0,39.25,5.99,Standard,2.26,47.5,Debit Card,Cancelled,,,False
96240974,525664,2024-05-18,Grocery,Organic Coffee Beans,4,17.21,5.0,65.4,5.99,Standard,2.62,74.01,Debit Card,Delivered,5.0,,False
55555234,356668,2024-12-28,Toys,Art & Craft Kit,3,55.52,15.0,141.58,0.0,Standard,8.85,150.43,Apple Pay,Delivered,5.0,3.0,False
48961190,745835,2024-09-08,Beauty,Nail Polish Set,1,77.73,0.0,77.73,0.0,Standard,6.41,84.14,PayPal,Delivered,6.0,,False
35141348,883545,2025-11-20,Electronics,Bluetooth Speaker,1,158.66,0.0,158.66,0.0,Standard,0.0,158.66,Credit Card,Delivered,9.0,,False
46454691,869221,2025-02-22,Electronics,Laptop Stand,2,103.44,0.0,206.88,0.0,Standard,13.45,220.33,Credit Card,Delivered,5.0,,False
84597245,153957,2025-09-07,Toys,Board Game,3,27.43,0.0,82.29,0.0,Standard,4.94,87.23,Credit Card,Delivered,6.0,1.0,False
58942843,262277,2024-07-29,Home & Kitchen,Blender,1,232.55,0.0,232.55,0.0,Standard,15.12,247.67,Gift Card,Delivered,5.0,,False
66058865,262277,2024-11-30,Electronics,Bluetooth Speaker,2,166.65,0.0,333.3,0.0,Standard,21.66,354.96,PayPal,Delivered,5.0,,False
73476129,355438,2024-11-16,Clothing,Running Shoes,3,94.55,0.0,283.65,0.0,Standard,17.02,300.67,Apple Pay,Delivered,6.0,4.0,False
40657409,220192,2024-12-09,Beauty,Body Lotion,1,53.81,5.0,51.12,12.99,Express,3.07,67.18,Gift Card,Cancelled,,,False
58437077,606888,2024-08-06,Clothing,Summer Dress,1,51.03,0.0,51.03,22.99,Next-Day,3.19,77.21,Credit Card,Delivered,1.0,,True
11512650,620065,2024-06-15,Home & Kitchen,Non-Stick Pan,1,191.1,0.0,191.1,0.0,Express,11.47,202.57,Debit Card,Delivered,2.0,,False
65502572,839134,2025-03-27,Electronics,USB-C Hub,1,155.08,0.0,155.08,0.0,Express,8.92,164.0,PayPal,Delivered,2.0,,False
80883134,357070,2025-06-14,Sports & Outdoors,Camping Tent,2,314.24,0.0,628.48,0.0,Standard,55.78,684.26,Apple Pay,Delivered,6.0,5.0,False
28816294,267090,2024-08-29,Beauty,Perfume,2,105.76,0.0,211.52,0.0,Standard,13.75,225.27,Credit Card,Processing,,,False
40075531,151519,2025-05-06,Home & Kitchen,Coffee Maker,3,152.39,0.0,457.17,0.0,Standard,27.43,484.6,Credit Card,Delivered,7.0,4.0,False
70133191,936730,2025-11-11,Books,Biography,1,22.11,0.0,22.11,22.99,Next-Day,1.24,46.34,Credit Card,Cancelled,,,False
22717601,261815,2025-12-13,Books,Cookbook,1,14.3,0.0,14.3,5.99,Standard,0.89,21.18,Gift Card,Delivered,5.0,4.0,False
88165119,368754,2025-10-15,Clothing,Running Shoes,2,76.51,0.0,153.02,0.0,Standard,9.95,162.97,PayPal,Delivered,6.0,,False
84713868,767655,2025-11-22,Sports & Outdoors,Resistance Bands,1,124.22,10.0,111.8,0.0,Express,6.99,118.79,PayPal,Delivered,3.0,5.0,False
71409108,447566,2025-09-20,Books,Poetry Collection,2,19.6,5.0,37.24,5.99,Standard,1.08,44.31,Debit Card,Delivered,7.0,,False
33719728,896180,2024-08-13,Electronics,Gaming Mouse,4,289.27,25.0,867.81,0.0,Standard,77.02,944.83,Apple Pay,Cancelled,,,False
13012406,751366,2024-12-29,Home & Kitchen,Non-Stick Pan,1,168.49,30.0,117.94,0.0,Express,10.47,128.41,Credit Card,Shipped,,,False
79162544,562945,2025-01-13,Electronics,Portable Charger,5,136.39,0.0,681.95,0.0,Express,40.92,722.87,Credit Card,Delivered,2.0,,False
39951123,409624,2025-11-08,Home & Kitchen,Blender,1,127.83,0.0,127.83,0.0,Next-Day,7.67,135.5,Credit Card,Delivered,1.0,4.0,False
96712419,373069,2024-05-30,Clothing,Socks (3-pack),3,114.54,0.0,343.62,0.0,Express,21.48,365.1,Credit Card,Delivered,5.0,3.0,False
81248043,815076,2024-07-22,Sports & Outdoors,Camping Tent,1,106.34,0.0,106.34,0.0,Express,6.65,112.99,PayPal,Delivered,3.0,4.0,False
31329725,223412,2024-12-21,Beauty,Body Lotion,1,53.18,0.0,53.18,5.99,Standard,3.32,62.49,Apple Pay,Delivered,5.0,4.0,False
53239807,878904,2025-10-08,Grocery,Granola Bars (12-pack),2,20.2,0.0,40.4,12.99,Express,2.52,55.91,PayPal,Delivered,2.0,2.0,False
50604818,982601,2025-05-10,Electronics,USB-C Hub,5,41.53,15.0,176.5,0.0,Standard,11.47,187.97,Debit Card,Delivered,4.0,3.0,False
17768857,150447,2025-11-08,Beauty,Sunscreen SPF50,3,31.79,5.0,90.6,0.0,Standard,5.07,95.67,Apple Pay,Delivered,5.0,,False
17014199,409624,2025-10-30,Books,Self-Help Book,2,11.13,0.0,22.26,5.99,Standard,1.34,29.59,Debit Card,Delivered,5.0,3.0,False
23386608,435649,2025-10-08,Toys,Building Block Set,1,36.29,0.0,36.29,5.99,Standard,2.27,44.55,Credit Card,Delivered,4.0,,False
92164162,270886,2024-12-26,Electronics,USB-C Hub,1,328.81,5.0,312.37,0.0,Standard,18.74,331.11,Debit Card,Delivered,6.0,4.0,False
85882540,764907,2024-01-19,Clothing,Running Shoes,5,75.08,0.0,375.4,0.0,Standard,30.97,406.37,Debit Card,Delivered,5.0,,False
68184088,262277,2025-12-24,Beauty,Perfume,1,32.53,0.0,32.53,5.99,Standard,2.11,40.63,Credit Card,Delivered,5.0,4.0,False
29553576,779182,2025-08-09,Electronics,Smartwatch,2,216.64,0.0,433.28,0.0,Express,20.58,453.86,PayPal,Delivered,3.0,4.0,False
83309985,927372,2024-11-02,Beauty,Face Serum,1,57.07,5.0,54.22,5.99,Standard,3.25,63.46,Gift Card,Returned,4.0,,False
51599589,632607,2025-01-27,Sports & Outdoors,Resistance Bands,2,155.22,0.0,310.44,0.0,Standard,27.55,337.99,PayPal,Delivered,4.0,,False
13174880,865712,2024-05-29,Electronics,Smartphone Case,5,143.89,15.0,611.53,0.0,Standard,35.16,646.69,Debit Card,Delivered,6.0,,False
50258332,294470,2024-08-01,Electronics,USB-C Hub,2,98.07,10.0,176.53,0.0,Express,10.59,187.12,PayPal,Delivered,3.0,,False
39561414,356668,2024-03-19,Clothing,Summer Dress,1,59.77,0.0,59.77,5.99,Standard,3.74,69.5,Credit Card,Delivered,6.0,2.0,False
17851365,370507,2024-04-20,Toys,Art & Craft Kit,1,33.12,0.0,33.12,5.99,Standard,1.85,40.96,Debit Card,Delivered,4.0,,False
79960524,357833,2025-10-05,Electronics,Gaming Mouse,2,175.41,0.0,350.82,0.0,Standard,21.05,371.87,Debit Card,Delivered,7.0,3.0,True
17301464,512762,2025-11-19,Grocery,Granola Bars (12-pack),1,16.8,0.0,16.8,5.99,Standard,1.01,23.8,PayPal,Cancelled,,,False
83770330,352636,2025-12-30,Clothing,Wool Sweater,1,134.51,0.0,134.51,0.0,Express,8.74,143.25,Credit Card,Shipped,,,False
61176679,812521,2025-12-28,Clothing,Summer Dress,3,139.3,30.0,292.53,0.0,Express,18.28,310.81,Apple Pay,Processing,,,False
74435991,867788,2024-12-14,Beauty,Nail Polish Set,3,46.51,0.0,139.53,0.0,Standard,4.05,143.58,Credit Card,Delivered,6.0,4.0,False
64701557,602443,2024-12-20,Toys,Board Game,1,67.71,5.0,64.32,5.99,Standard,5.31,75.62,Apple Pay,Shipped,,,True
79246644,108184,2025-01-10,Sports & Outdoors,Camping Tent,3,281.38,0.0,844.14,0.0,Standard,33.77,877.91,PayPal,Delivered,3.0,5.0,False
95387191,604586,2025-04-20,Toys,Board Game,2,56.79,0.0,113.58,0.0,Standard,6.81,120.39,PayPal,Delivered,5.0,4.0,False
54641247,354993,2025-11-14,Electronics,Laptop Stand,1,214.14,0.0,214.14,0.0,Express,12.85,226.99,Credit Card,Delivered,2.0,,False
52258181,635222,2024-09-09,Sports & Outdoors,Camping Tent,1,278.16,0.0,278.16,0.0,Standard,16.69,294.85,PayPal,Delivered,6.0,,False
19879946,983557,2024-09-27,Clothing,Hoodie,1,75.76,0.0,75.76,0.0,Next-Day,4.55,80.31,Debit Card,Delivered,1.0,,False
40465263,874829,2024-11-14,Beauty,Perfume,3,106.47,0.0,319.41,0.0,Standard,26.35,345.76,Gift Card,Delivered,5.0,,False
13326548,166029,2024-12-27,Electronics,Laptop Stand,1,117.73,0.0,117.73,0.0,Standard,6.59,124.32,Apple Pay,Delivered,4.0,3.0,False
71933450,894429,2024-04-04,Electronics,Bluetooth Speaker,1,326.14,0.0,326.14,0.0,Express,26.91,353.05,PayPal,Shipped,,,False
47749188,118393,2025-04-28,Books,Cookbook,1,22.78,0.0,22.78,5.99,Standard,1.42,30.19,Debit Card,Delivered,2.0,4.0,False
77646596,717635,2025-12-05,Clothing,Men's T-Shirt,3,73.38,0.0,220.14,0.0,Express,13.21,233.35,Credit Card,Processing,,,False
11355195,805775,2025-05-01,Electronics,Noise Cancelling Headphones,3,438.5,0.0,1315.5,0.0,Standard,52.62,1368.12,Credit Card,Delivered,7.0,,False
80346733,773663,2024-12-06,Sports & Outdoors,Yoga Mat,2,131.93,15.0,224.28,0.0,Express,8.97,233.25,Credit Card,Cancelled,,,False
